Mid-range brand,ssm,1269.0300000000002,7
Budget brand,lacoste,11457.209999999992,221
Affordable brand,zubr,15987.999999999996,179
Budget brand,compasal,5752.59000000001,147
Budget brand,doublefish,12.01,1
Budget brand,standart,99.23,1
Budget brand,witerra,256.56,7
Mid-range brand,amos,1145.01,4
Budget brand,moov,102.82,2
Affordable brand,eviza,1071.3500000000001,6
Affordable brand,maribel,6320.429999999996,54
Budget brand,toyo,25764.229999999963,274
Budget brand,shopkins,73.02999999999999,3
Budget brand,bmw,4187.829999999998,51
Budget brand,tuncmatik,74.59,2
Budget brand,honhongvictorygroupltd,138.48,2
Budget brand,apacer,24312.99999999994,601
Affordable brand,gamemax,11763.22,66
Affordable brand,haro,3431.0099999999998,11
High-end brand,fitlux,33788.99999999999,29
Budget brand,glanzen,4.09,1
Affordable brand,dynamic,1534.0599999999997,15
Budget brand,fitnessbody,27.180000000000003,6
Budget brand,stealth,127.68,2
Mid-range brand,htl,360.37,1
Budget brand,apex,48.45,1
Affordable brand,info,467.96,2
Mid-range brand,grohe,6491.460000000001,43
Affordable brand,jetair,2370.98,11
Affordable brand,terminus,243.63,2
High-end brand,nux,720.74,1
Budget brand,secretkey,9.01,1
Budget brand,akel,139.0,2
Mid-range brand,thule,9724.59,36
Budget brand,goliath,94.34,3
Budget brand,grape,1189.2600000000002,28
Budget brand,aquatic,27.54,2
High-end brand,babylock,9875.52,6
Budget brand,lidonet,596.8400000000001,22
Budget brand,sima-land,52.86,1
Mid-range brand,metabo,11844.989999999994,37
Budget brand,tramontina,1694.9500000000005,84
Budget brand,habilead,20085.070000000025,352
Budget brand,joyroad,47624.30000000025,1099
Affordable brand,dexp,2326.82,15
High-end brand,defredesign,5660.120000000001,4
Affordable brand,ural,1142.8799999999999,6
Budget brand,tecno,9157.599999999997,86
Budget brand,ducray,204.64,9
Affordable brand,playme,9537.310000000003,61
Budget brand,superwings,23.0,1
Budget brand,velo,154.44,2
Affordable brand,moulinex,88187.72000000057,704
Budget brand,haeger,61.769999999999996,3
Budget brand,loctek,42.81,3
Affordable brand,foxconn,172.85,1
Affordable brand,textura,373.84,4
Affordable brand,efremov,24472.380000000005,172
Budget brand,next,1737.4200000000003,28
Affordable brand,ferre,384.81000000000006,3
Budget brand,dymatize,1380.83,21
Mid-range brand,makeblock,2161.12,7
Budget brand,gezatone,2702.0999999999985,49
Affordable brand,homeelement,153.65,1
Budget brand,blueseven,411.86,8
Budget brand,spider-man,40.03,1
Budget brand,farmstay,91.38,8
Budget brand,prologic,1274.4400000000003,16
Budget brand,sonny,113.26,2
Budget brand,noryalli,84.17,3
Budget brand,coballe,9950.459999999997,101
Mid-range brand,lemaks,3422.999999999999,11
Budget brand,unison,63.62,3
Affordable brand,resanta,12609.910000000005,102
Affordable brand,swisshome,14409.020000000011,120
Affordable brand,cyberpower,615.02,5
Budget brand,molten,68.21,1
Budget brand,greentek,79.80000000000001,6
Mid-range brand,redbo,1725.15,10
Budget brand,hausmann,392.49,20
Budget brand,aileron,63.32,2
Budget brand,indiana,50.45,1
Budget brand,comforser,44925.60000000004,818
Budget brand,legre,19996.709999999977,243
Affordable brand,aquavis,271.91,1
Budget brand,dermacol,1171.6500000000005,101
Budget brand,elite,76.21,13
Budget brand,puma,8630.949999999997,91
Budget brand,petitfee,40.650000000000006,3
High-end brand,viessmann,836.57,1
Budget brand,fit-rx,37.84,2
Budget brand,energenie,17.99,1
Affordable brand,powercolor,10782.649999999994,54
Budget brand,zapfcreation,334.13,4
Budget brand,coopervision,344.95,11
Budget brand,kehan,84.94,1
Budget brand,smartbuy,8.76,2
Budget brand,sacvoyage,156.7,2
Budget brand,rovus,51.42,2
Mid-range brand,roca,389.28,3
High-end brand,rivalli,694.74,1
Budget brand,rockforce,2257.5099999999998,27
Budget brand,nord,249.03,5
High-end brand,navien,337943.0700000005,557
Affordable brand,trollbeads,2319.6899999999996,24
Budget brand,evelinecosmetics,7.21,2
Budget brand,kovea,277.91,4
Budget brand,easycamp,29.09,1
High-end brand,helvetia,2377.36,2
Budget brand,prosperplast,35.339999999999996,3
Affordable brand,skillmax,903.5199999999998,7
Budget brand,mirage,4849.500000000001,56
Budget brand,alcon,313.77,17
Budget brand,vichy,2862.860000000002,118
High-end brand,weekend,12463.63,18
Budget brand,adile,2342.5500000000006,35
Budget brand,damask,414.43,6
Budget brand,klever,30.89,1
Affordable brand,harley-davidson,3466.73,19
Affordable brand,kronasteel,2430.5,16
Mid-range brand,manfrotto,1497.98,11
Mid-range brand,gt,1435.8200000000002,2
Budget brand,voltmaster,2340.419999999999,30
Budget brand,a-mega,908.6800000000001,12
High-end brand,realflame,488.82,1
Budget brand,rapoo,1539.5800000000004,57
Affordable brand,nokia,231244.1300000001,2640
Budget brand,tarkett,776.4499999999994,118
Budget brand,kumho,9059.679999999993,130
Mid-range brand,smoby,808.0699999999999,2
Affordable brand,nacon,115.83,1
High-end brand,oris,20782.54,14
Budget brand,cortland,18646.470000000005,190
Affordable brand,pandect,2485.42,8
Budget brand,sinbo,630.6199999999999,22
Budget brand,clever,27.57,6
Affordable brand,edufun,12517.790000000017,102
Budget brand,kirkland,998.6700000000009,37
Affordable brand,leader,2660.9400000000005,25
Mid-range brand,lifedeco,141.45,5
Mid-range brand,apache,2257.56,8
Affordable brand,singer,3412.8600000000006,18
Budget brand,maxxis,116352.43999999951,1575
Affordable brand,sonel,13520.89000000001,124
Budget brand,luazonlighting,18.6,1
Budget brand,hotwheels,420.65999999999997,11
Affordable brand,asrock,24003.079999999998,173
Budget brand,rheinberger,35.78,1
Affordable brand,gross,5684.0,44
Budget brand,ecotex,1427.86,54
Budget brand,grandvictory,37.34,1
Budget brand,repetto,72.14,2
Budget brand,karaja,112.49000000000001,6
Budget brand,flight,7669.049999999996,100
Affordable brand,byredo,3345.5599999999995,14
Affordable brand,longway,1913.8600000000004,15
High-end brand,sharking,594.61,2
Budget brand,carfashion,24587.55000000001,331
Affordable brand,kmk,2393.600000000001,10
Budget brand,samo,67.30000000000001,5
Budget brand,beyblade,289.18,5
Budget brand,gkhair,592.54,16
High-end brand,vardoven,9369.640000000001,14
Budget brand,yvessaintlaurent,6043.949999999997,101
Budget brand,bloomsbury,60.019999999999996,4
Affordable brand,hori,223.95,2
Budget brand,seintex,150.83999999999997,5
Budget brand,arsi,303.49,6
Budget brand,mc,41.74,1
Budget brand,peak,788.8900000000001,7
Affordable brand,almacom,54816.139999999956,332
Budget brand,gehwol,168.77,12
Budget brand,cobra,692.4399999999999,6
Budget brand,drhedison,19.31,1
Mid-range brand,replica,322.27,1
Budget brand,troyka,265.17,21
Budget brand,verbatim,873.39,22
Budget brand,polaris,168467.51999999923,3545
Budget brand,organicshop,13.25,5
Budget brand,kapika,4179.360000000003,61
Budget brand,nero,59.0,2
Budget brand,joker,97.81,1
Budget brand,pccooler,268.57,15
Mid-range brand,mebelev,1428.6,3
Affordable brand,ricoh,767.28,8
Affordable brand,gigabyte,102806.15000000013,466
Affordable brand,lux,7065.180000000002,59
Budget brand,cenmax,6034.02,86
Budget brand,id-cooling,1589.6799999999998,48
Affordable brand,pride,43416.38,289
Budget brand,rondell,33040.649999999914,629
Budget brand,eurolight,32.730000000000004,3
Mid-range brand,denon,1831.9699999999998,3
Budget brand,daewooelectronics,187.62,2
Budget brand,hobbyworld,119.8,3
Affordable brand,aria,3064.6400000000003,20
Affordable brand,subini,3913.9600000000014,38
Affordable brand,meizu,271813.9900000011,2147
Affordable brand,gerbor,452.0,3
Budget brand,x-digital,124.99,4
Budget brand,nikai,70.0,4
Budget brand,elysium,240.20999999999995,20
Affordable brand,westone,372.74,2
Mid-range brand,palit,78252.20000000008,312
Budget brand,note,102.94,9
Budget brand,chub,193.05,5
Budget brand,qnt,9.27,3
Budget brand,berghoff,10580.990000000002,124
Budget brand,compliment,3.6,2
Budget brand,catunltd,275.69,4
Affordable brand,crossstreet,720.72,4
Budget brand,on,818.0,11
Mid-range brand,coleman,1629.05,6
Budget brand,airline,63.94,2
Budget brand,likebook,6.02,1
Affordable brand,incanto,41202.09000000007,261
Budget brand,hyper,162.18,3
Budget brand,lexmark,834.0,12
Budget brand,colombo,84.32,2
Budget brand,fissman,1871.5400000000002,18
Affordable brand,nikotex,809.0600000000001,7
Budget brand,orange,400.1600000000001,40
Affordable brand,adil,28297.390000000018,256
High-end brand,rado,18996.6,10
Budget brand,tutu,5.02,1
Budget brand,activision,1684.25,32
Budget brand,greenpro,74.87,2
Affordable brand,naomi,380.89,3
High-end brand,jack,4279.27,8
Budget brand,guangwei,92.45000000000002,8
Budget brand,dunya,17.06,2
Budget brand,eurolux,24027.389999999963,284
Affordable brand,mebelson,6442.200000000002,30
Mid-range brand,al-ko,3015.9400000000005,8
Affordable brand,korin,340.03000000000003,3
Mid-range brand,apc,688.1500000000001,11
Affordable brand,sunmi,1029.65,5
Budget brand,vitaluce,447.49,14
Budget brand,kingtul,1386.1500000000003,24
Affordable brand,mutlu,7540.0100000000075,74
Budget brand,zing,16.89,1
Budget brand,matrix,11915.699999999995,192
Affordable brand,byintek,1110.33,6
Budget brand,loreal,25.78,5
High-end brand,silva,5241.819999999999,14
Mid-range brand,riga,10868.409999999994,35
Budget brand,bethesda,547.3800000000001,22
Budget brand,comfortzone,7.08,1
Budget brand,wenyi,10.71,1
Affordable brand,dongma,461.53,2
Affordable brand,omero,289.15,3
Budget brand,landsail,46.08,1
Budget brand,yegam,7.359999999999999,2
Budget brand,larocheposay,8.31,1
Budget brand,mz,61.73,2
Affordable brand,g.skill,799.6800000000001,6
Budget brand,parkmaster,2800.479999999998,52
Budget brand,tizo,35.89,3
Budget brand,babolat,377.09999999999997,5
Budget brand,biolane,23.68,3
Budget brand,flambeau,141.95000000000002,4
Affordable brand,zemex,695.0199999999999,8
Budget brand,novline,1975.83,72
High-end brand,shua,4015.55,3
Budget brand,startul,779.0599999999997,16
Budget brand,poopsie,931.6999999999999,11
Budget brand,koelf,80.59,6
Affordable brand,crescina,273.37,2
Budget brand,lanvin,36295.44999999998,859
Budget brand,rosmen,12.12,1
Budget brand,kleancolor,9.65,1
Budget brand,wonderlab,44.99000000000001,3
Budget brand,nutrend,115.44,7
Budget brand,graphite,785.7499999999999,9
Budget brand,sailun,8556.600000000008,133
Budget brand,nerf,61.52,1
Mid-range brand,shure,11004.649999999998,39
Budget brand,berlingerhaus,200.69,4
Budget brand,attribute,761.2099999999996,41
Affordable brand,boto,1395.7999999999997,15
Budget brand,tatami,199.22,4
Affordable brand,jeep,862.05,6
Budget brand,hada,28.31,1
Budget brand,magic,47.18,2
Budget brand,vdovichev,5.2,1
Budget brand,cifyurm,588.4799999999999,21
Mid-range brand,epr,11789.26,32
Budget brand,keenway,28.19,1
High-end brand,unilux,15126.579999999998,31
Budget brand,turbo,9476.659999999998,157
Affordable brand,konlega,1439.4400000000003,8
Budget brand,maman,114.59,1
Budget brand,sun,195.64,4
Affordable brand,wacom,25513.53999999999,102
Budget brand,rastar,3433.7100000000005,118
High-end brand,roland,30461.959999999985,46
High-end brand,dji,117026.97000000003,149
Budget brand,zilmer,57.66,2
Mid-range brand,ardahali,9256.849999999999,29
Affordable brand,carwel,211.07,1
Budget brand,kapsen,81217.07999999999,1653
Budget brand,nyce,65.12,2
Affordable brand,hjc,4015.5699999999993,17
Affordable brand,dauscher,870044.8900000036,4221
Affordable brand,rizmo,120.19,1
Mid-range brand,raceready,3989.8300000000004,13
Affordable brand,gardena,1203.78,3
High-end brand,kitchenaid,14204.240000000002,28
Budget brand,maxfactor,7.18,1
Budget brand,acron,30.83,2
Affordable brand,prada,3022.6800000000007,34
Affordable brand,dremel,1919.64,13
Affordable brand,ryobi,7009.159999999999,42
Affordable brand,akg,2971.97,16
Budget brand,kapousprofessional,34.99,10
Affordable brand,stendmebel,25987.98999999999,153
Budget brand,nirmal,6.7,2
Budget brand,trichup,11.06,2
Budget brand,biovea,51.22,2
Budget brand,obsessive,20.34,1
Budget brand,kerastase,260.2,4
Budget brand,crona,2261.54,31
Budget brand,fisher-price,754.35,20
Mid-range brand,sinusprofi,399.44,1
Budget brand,prajm-evroznak,9.86,1
Budget brand,alumet,462.82,8
Budget brand,dion,799.2000000000004,27
Affordable brand,velvet,7966.689999999996,61
Budget brand,arcodoro,349.13000000000005,9
Budget brand,rowenta,116341.48999999868,2064
Affordable brand,creed,81013.37999999998,403
Budget brand,royal,45.17,1
Mid-range brand,zinvo,772.22,2
Mid-range brand,am.pm,1151.38,5
Budget brand,leaderkids,216.20999999999998,5
Affordable brand,sea-doo,613.88,4
Budget brand,babys,513.59,12
Budget brand,balta,4733.58,61
Affordable brand,santacruz,282.89,1
Budget brand,redragon,3183.250000000002,142
Affordable brand,mebels,850.5,7
Affordable brand,autoline,15267.460000000006,54
Mid-range brand,redpower,424.72,1
Budget brand,elektrostandard,116.34,2
Budget brand,hycell,61.71,3
High-end brand,festool,7029.480000000001,10
Affordable brand,laston,14270.569999999992,136
Budget brand,graffitisound,208.5,3
Budget brand,wortex,549.5699999999999,10
Budget brand,screecherswild,24.43,1
Budget brand,hiper,247.50000000000003,10
Mid-range brand,amouage,4392.72,13
Affordable brand,levenhuk,2822.94,44
Budget brand,autojet,87.52,1
Budget brand,mikasa,118.4,2
Budget brand,mars,327.68,6
High-end brand,teka,1573.71,5
High-end brand,family,1055.34,1
Affordable brand,granhel,55129.73999999979,542
Affordable brand,satura,22759.29999999999,79
Mid-range brand,velvet-santiago,15297.570000000005,44
Budget brand,zhejiang,551.8700000000001,11
Budget brand,tunga,85881.0700000014,2375
Affordable brand,vaiper,120.98,1
Budget brand,lalique,1231.2199999999996,26
Mid-range brand,jackson,1553.4499999999998,6
Mid-range brand,silhouette,385.85,1
Affordable brand,grillver,466.18000000000006,4
Budget brand,redmond,360904.40999999765,5120
Affordable brand,edelform,115.66,1
Budget brand,forcekraft,1325.9,15
Budget brand,natrol,532.03,42
Budget brand,vega,9453.989999999993,349
Mid-range brand,cam,779.6899999999999,3
Mid-range brand,mebelservice,290.59000000000003,2
Budget brand,machete,1042.47,19
Budget brand,kinklight,20.6,2
Budget brand,arua,1735.4499999999998,39
Budget brand,zimakrasavica,93.88,6
Budget brand,crybabies,270.3,5
Budget brand,arkadia,40.67,1
Mid-range brand,advan,2162.24,8
Budget brand,bohemian,90.35,1
Affordable brand,fiesta,3398.0499999999993,18
Affordable brand,elica,1248.17,7
High-end brand,ocag,1396.94,2
Budget brand,leone,231.66,3
Budget brand,lanard,32.15,1
Affordable brand,akpo,5797.379999999999,43
Budget brand,tesoro,73.36,1
Mid-range brand,legeartis,2259.3199999999997,6
Budget brand,tizianaterenzi,69.5,4
Affordable brand,leatherman,2258.56,21
Affordable brand,appollo,8525.210000000001,84
Affordable brand,akvafor,9574.88,74
Budget brand,vtech,64.35,1
Affordable brand,cameo,256.62,1
Mid-range brand,segway,1112.18,3
Budget brand,petek,8923.580000000002,128
Affordable brand,oursson,16544.670000000016,155
Budget brand,damixa,42.79,1
Budget brand,belashoff,1085.7100000000003,30
Budget brand,shindo,60.75,1
Budget brand,aksion,74.65,1
Affordable brand,oster,398.89,3
Affordable brand,creoceramique,158.67,1
Affordable brand,leefitness,4004.6400000000012,22
Budget brand,montblanc,7838.190000000006,167
Affordable brand,spinmaster,417.0,3
Affordable brand,aiken,360.58,2
Budget brand,rosa,2538.7799999999997,41
Budget brand,powertrac,67335.29999999981,1651
Budget brand,scovo,1651.1900000000007,55
Budget brand,texet,15455.819999999978,667
Budget brand,hasbro,4213.710000000003,106
Budget brand,moony,827.3800000000001,44
Budget brand,gerat,4552.9900000000025,84
Budget brand,microlab,19297.39000000003,345
Budget brand,wonlex,12545.58999999997,354
High-end brand,bugaboo,2223.8199999999997,3
Budget brand,barokko,44.28,4
High-end brand,celine,1560.91,2
High-end brand,kef,1374.66,1
Budget brand,handwers,41.16,1
Budget brand,genesis,25560.300000000032,515
Affordable brand,mbs,2486.78,24
Mid-range brand,marcher,45.48,1
Affordable brand,glamvers,1387.42,9
Mid-range brand,haier,1110829.0400000045,3847
Budget brand,ballu,30432.46000000001,647
Budget brand,luxell,2893.4300000000003,42
Budget brand,hilo,1905.9500000000016,49
Budget brand,bene,3716.190000000001,158
High-end brand,chopard,820.87,1
Budget brand,nascitaprofessional,178.9,5
Budget brand,s-oil,33.46,3
High-end brand,neo,23457.01,33
Affordable brand,tefal,472508.5400000022,4178
Budget brand,marley,473.15999999999997,9
Budget brand,sufix,10.17,1
Budget brand,mediheal,376.03000000000003,15
High-end brand,krups,3929.340000000001,8
Budget brand,cafemimi,6.18,2
Budget brand,tisa,41.7,2
Affordable brand,prestige,507.35,2
Affordable brand,diamant,12357.32,81
Budget brand,pupa,2336.85,174
Budget brand,genius,898.2400000000004,41
Budget brand,silverlit,1722.06,40
Budget brand,serebroff,205.51999999999998,6
Budget brand,yika,162.18,3
Budget brand,temp,92.72,1
Budget brand,remax,2932.7100000000005,121
Budget brand,veho,182.56999999999996,8
Affordable brand,firestone,38986.06999999999,116
Budget brand,sabyrzhanayrin,480.84,18
Budget brand,kambrook,81.82,2
Budget brand,adidas,9679.07999999999,135
Budget brand,daiwerina,77.2,5
Mid-range brand,hubert,98882.0100000001,217
Mid-range brand,michaelkors,3873.4600000000005,11
Affordable brand,motorola,3649.8500000000004,33
Budget brand,superlux,110.69,2
Budget brand,sparta,1645.0300000000002,52
Affordable brand,nitro,6327.1100000000015,23
Budget brand,joyroom,121.48999999999998,9
Affordable brand,pika,101.44,1
Affordable brand,wingoffly,32230.96000000003,279
Budget brand,graf,274.75,10
Budget brand,theshinestonetrade,13.830000000000002,3
Budget brand,tesler,153.92,2
Mid-range brand,pny,7717.000000000003,20
Budget brand,verossa,934.4199999999996,22
Budget brand,avel,1136.42,15
Budget brand,vako,3767.9399999999982,43
Budget brand,ollin,16.47,2
Mid-range brand,simpleparenting,2684.78,7
Budget brand,a-elita,8.49,1
Affordable brand,beyerdynamic,3912.4799999999996,35
Affordable brand,ant,756.78,3
Affordable brand,rossignol,306.82,2
Affordable brand,brw,293111.5400000004,1262
Affordable brand,xerox,8931.269999999997,59
Budget brand,studioprofessional,20.18,7
Affordable brand,sdt,231.66,3
Budget brand,merry,57.93,2
Budget brand,luminarc,24379.559999999943,422
Mid-range brand,asm,77559.93999999996,162
Affordable brand,atlant,293813.27999999985,1079
High-end brand,stolplit,3533.43,9
Affordable brand,omnimount,136.35,3
Budget brand,momert,135.14,3
Budget brand,beurer,330.76,6
Budget brand,kingmeda,11.71,1
Budget brand,panouge,1029.6399999999999,11
Budget brand,gk,21.24,1
Affordable brand,bugati,1212.38,5
Affordable brand,work,109.5,2
Budget brand,aston,23.75,2
Affordable brand,kress,145.25,1
Budget brand,ty,75.82999999999998,12
Budget brand,deepcool,8804.869999999999,308
Budget brand,wellneo,267.52,8
Budget brand,originalamnet,32.84,4
Budget brand,acuvue,629.17,27
High-end brand,novigo,674.38,1
Budget brand,tonybellucci,5768.530000000001,69
Mid-range brand,airwheel,776.23,2
Budget brand,tristar,1154.8700000000001,36
Budget brand,uniforce,32.94,2
Affordable brand,huntkey,6046.830000000002,48
Budget brand,banbao,1.18,1
Budget brand,decoroom,4903.980000000001,166
Budget brand,irit,22.78,2
Budget brand,renova,8197.330000000005,95
Budget brand,perilla,18975.12999999996,636
Affordable brand,mcculloch,253.11,1
Budget brand,jarko,29.82,1
Budget brand,lumme,539.5,16
Budget brand,yoga,118.4,2
Affordable brand,toway,8647.320000000002,33
Budget brand,bruder,1237.4100000000003,20
Budget brand,selective,266.15000000000003,7
Budget brand,tundra,133.47,2
Budget brand,playgro,11.66,2
Budget brand,cordiant,787330.859999974,16983
Mid-range brand,otani,342.35,1
Affordable brand,casio,313320.9399999972,3523
High-end brand,xgimi,13725.119999999999,15
Mid-range brand,audison,1545.9299999999998,7
Budget brand,hankook,27324.609999999982,308
Budget brand,peterhof,8121.910000000006,114
Budget brand,berkley,15.7,1
Budget brand,visavis,276.46000000000004,27
Budget brand,teyko,105.53999999999999,2
Budget brand,ballarini,523.96,14
Budget brand,lamelprofessional,11.82,2
Budget brand,pikate,10135.650000000007,105
Affordable brand,genau,29730.07000000002,112
Budget brand,qazaqkhan,205.4,4
Budget brand,rainbo,2594.01,29
Budget brand,steelseries,7599.4000000000015,124
Affordable brand,matrol,19253.36,183
Budget brand,iwalk,1006.4500000000002,55
Budget brand,elegant,47.62,4
Budget brand,haday,942.7600000000004,37
Budget brand,acme,8214.859999999995,187
Budget brand,huggies,5566.900000000012,444
High-end brand,mima,1902.75,5
Budget brand,kicx,30896.520000000033,358
Budget brand,weider,12.87,1
Mid-range brand,fornelli,3558.6299999999997,12
Mid-range brand,suunto,7398.66,17
Budget brand,s.a.n.,849.86,27
Affordable brand,bts,224468.19000000003,835
Mid-range brand,dinastia,147827.1800000003,446
Budget brand,rivacase,1164.1299999999997,36
Affordable brand,epson,342218.5300000011,1475
Budget brand,omron,102262.26000000002,1698
Affordable brand,baltekstil,20248.069999999992,161
Affordable brand,shaik,3558.9300000000007,14
Budget brand,homy,305.80000000000007,11
Budget brand,ovk,47.36,2
Mid-range brand,electrolux,227311.70999999967,1096
Budget brand,mad,42.48,2
Budget brand,first,657.62,22
Budget brand,josephjoseph,74.14,1
Budget brand,conceptclub,9771.960000000001,285
Affordable brand,roingto,5461.8499999999985,25
Budget brand,crane,74.21,1
Affordable brand,erkaplan,6681.61,30
High-end brand,optoma,4910.830000000001,11
Budget brand,elvin,69.24,1
High-end brand,viewsonic,5224.490000000001,13
Budget brand,plitex,847.92,21
Budget brand,dodo,4.38,1
Budget brand,onlitop,675.3299999999999,10
Budget brand,stryj,82.34,1
Affordable brand,alcasta,1694.7600000000002,8
Affordable brand,daiwa,313.78,2
Budget brand,cellucor,112.88000000000001,3
Budget brand,razer,9385.610000000002,104
Affordable brand,andeks,2007.4799999999998,12
Budget brand,gauss,17.5,3
Mid-range brand,basic,964.5,3
Affordable brand,kolo,1125.62,7
Budget brand,fea,80.24,2
Budget brand,miracase,141.4,6
Mid-range brand,head,5887.1399999999985,25
Budget brand,dvizenie,144.14,4
Budget brand,spaquatoria,97.56,2
Budget brand,relouis,10.420000000000002,4
Mid-range brand,candy,123064.46000000012,400
High-end brand,orla,2139.06,3
Budget brand,ravenol,139.52,6
Budget brand,maxi,122.52,4
Budget brand,aoteli,7646.02,169
Budget brand,inoi,11089.739999999996,238
High-end brand,pulser,397390.92999999924,566
Affordable brand,gamdias,229.89,4
Affordable brand,terra,488.71000000000004,4
Budget brand,legrand,37.95,1
High-end brand,hisense,42280.149999999994,61
Mid-range brand,ikkm,797.96,2
Budget brand,pqi,7.46,1
Budget brand,stanley,8019.5700000000015,148
Budget brand,yvesrocher,30.07,2
Affordable brand,yamaguchi,430.51,5
Budget brand,elari,42562.07000000017,765
Affordable brand,honor,187203.46000000025,806
Budget brand,meinl,912.0099999999999,12
Budget brand,harper,39011.15999999995,457
Budget brand,luris,107.02000000000001,5
Budget brand,baldessarini,293.26,5
Budget brand,goo.n,252.19000000000003,15
Affordable brand,brother,36623.47000000001,223
Budget brand,telefunken,97.8,4
Budget brand,smile,4298.079999999999,112
Budget brand,flexter,280.57000000000005,3
Budget brand,millionaire,9262.090000000026,121
Affordable brand,atrai,239.38,2
Budget brand,brateck,2050.1599999999985,102
Affordable brand,imx,6778.260000000002,25
Budget brand,fabretti,1002.03,47
Budget brand,adata,4592.9000000000015,89
Budget brand,altacto,9.3,2
Budget brand,kangkang,25.74,2
High-end brand,jkexer,7244.709999999999,7
Budget brand,sirius,65.65,5
Budget brand,dam,1118.55,18
High-end brand,liebherr,352.11,1
Budget brand,nania,1913.42,30
Affordable brand,everlast,189.19,3
Budget brand,cayee,7.19,1
Budget brand,valentino,602.22,8
Budget brand,sarabella,28.58,1
Mid-range brand,melitta,8228.679999999998,29
Budget brand,polese,445.17999999999995,13
Budget brand,tucano,128.55,5
Affordable brand,waterpik,1365.09,8
Budget brand,framesi,48.39,2
Budget brand,syma,3147.8000000000015,28
Budget brand,mobil,1362.3600000000006,44
Affordable brand,karmen,231.91,3
Budget brand,sonyinteractiveentertainment,3125.369999999999,48
Budget brand,jbl,176653.3999999991,2630
Budget brand,mecta,87.52,2
Budget brand,arktika,117.91,4
Budget brand,simba,434.12000000000006,11
Affordable brand,peg-perego,31429.600000000024,184
High-end brand,imperia,7823.120000000001,8
Affordable brand,sibrteh,759.32,7
Budget brand,maxcolor,77.22,1
Budget brand,kelli,1564.9299999999994,39
Budget brand,insight,100.02000000000001,8
Budget brand,orico,276.09,12
Budget brand,koss,57.59,4
Budget brand,whistler,253.29999999999998,5
Budget brand,dwt,15783.70999999999,191
Budget brand,rubelli,24.43,1
Budget brand,fassen,19996.180000000157,418
Mid-range brand,burton,23333.449999999997,92
Budget brand,spinmop,461.52000000000015,23
Mid-range brand,bose,7562.680000000001,17
Budget brand,clatronic,2150.74,45
Budget brand,tigar,31723.659999999978,446
Budget brand,nocnezna,95.13,2
Budget brand,hoco,4234.400000000001,231
High-end brand,tamron,1474.02,1
Budget brand,acqua,8.879999999999999,3
Affordable brand,casper,7073.929999999992,63
Affordable brand,elf,897.42,10
Budget brand,monsterjam,97.97999999999999,3
Mid-range brand,universal,346.84,1
Budget brand,zfts,354.94,5
Budget brand,pampers,748.0899999999991,97
Budget brand,art-visage,49.68,13
Affordable brand,medalist,1362.7,12
Budget brand,oralcare,69.5,2
Affordable brand,fossil,17948.09,97
High-end brand,casada,83644.7599999999,139
Budget brand,lol,595.47,7
Budget brand,pequetren,154.39,2
Affordable brand,dolcevita,348.52,2
Mid-range brand,vobix,54.01,2
Affordable brand,vegas,96665.63999999997,431
Affordable brand,triumf,583.22,3
Budget brand,rempire,169.88,2
Mid-range brand,verdi,1330.79,3
Affordable brand,merkurij,1228.97,6
Budget brand,shagovita,2809.3,31
Mid-range brand,fagor,383.97,1
Mid-range brand,flavia,2122.2700000000004,7
High-end brand,humminbird,581.74,1
Budget brand,lirene,147.87,28
Affordable brand,bambini,1251.28,12
Budget brand,lador,13.63,1
Budget brand,initioparfumsprives,77.22,3
Budget brand,ag,187.9,2
Budget brand,cullmann,435.28,6
Budget brand,wincars,397.76000000000005,5
Budget brand,baratto,1036.59,12
Budget brand,cerruti,40.63,1
Budget brand,jasmine,25.74,1
Budget brand,roadx,91302.67000000004,1658
Budget brand,galanz,5475.3399999999965,86
Budget brand,goodloot,648.9700000000004,51
High-end brand,alutec,7694.849999999999,11
Budget brand,monkey,82.38,2
Affordable brand,uomo,540.48,3
Budget brand,henglei,144.67000000000002,6
Affordable brand,teploross,20544.52999999999,127
Budget brand,gesso,325.35,5
Budget brand,zelmer,5049.760000000003,73
Affordable brand,nutribullet,401.53999999999996,5
Budget brand,milavitsa,1353.6300000000003,50
Affordable brand,chicco,37046.00999999995,330
Budget brand,duo,17.56,1
Affordable brand,aeolus,2703.7100000000005,12
Mid-range brand,bsa-wheels,11710.070000000002,40
Budget brand,europrint,143.5,15
High-end brand,aerosystem,1801.82,1
Affordable brand,signal,430.15,4
Mid-range brand,fantasia,461.78,2
Affordable brand,altair,355.22,3
Budget brand,merries,1647.3100000000018,81
Budget brand,segotep,191.51,5
Affordable brand,incar,714.29,6
Budget brand,uralsport,50.97,1
High-end brand,cube,5035.65,7
Budget brand,bsn,3638.290000000001,69
Budget brand,qq,271.01,12
Budget brand,avizor,58.18999999999999,8
Budget brand,ivaru,166.6,2
Budget brand,ivt,1052.29,27
Budget brand,norplast,64.36,2
High-end brand,schneider,1081.17,4
Affordable brand,atomic,678.5799999999999,4
Mid-range brand,hanma,689.86,2
Mid-range brand,gainward,953.5799999999999,3
Budget brand,yato,1251.9799999999998,20
Affordable brand,polini,12582.27000000001,90
Budget brand,genki,131.57,9
