clocks,Affordable brand,claudebernard,104904.37000000004,493
welding,Budget brand,alteco,65194.86000000026,407
accessories,Budget brand,nakamichi,737041.7600000092,8435
audio,Budget brand,caravanmusic,88288.1999999979,980
furniture,Affordable brand,mebelson,2196089.129999962,10301
oven,Budget brand,elenberg,1288696.5000002685,23106
videocards,Mid-range brand,gainward,746674.4200000096,1668
accessories,Affordable brand,alpine,6263842.720000077,23209
coffee_machine,Affordable brand,braun,175377.3699999966,2074
"",Affordable brand,widian,21589.74000000004,81
air_heater,Budget brand,sinbo,3111.780000000003,186
drill,Affordable brand,einhell,94806.64999999997,837
"",Budget brand,kroft,31.66,1
umbrella,Budget brand,hoco,11132.429999999911,433
furniture,Budget brand,astrid,3589.8499999999967,95
water_heater,Affordable brand,hyundai,180.16,1
construction,Budget brand,patriot,204480.27999999933,2045
tools,Affordable brand,resanta,1598797.5799998632,8205
"",Budget brand,taxi,18461.940000000002,251
audio,Mid-range brand,shure,2844669.709999987,6218
kids,Budget brand,kroskaa,1446.3700000000003,38
"",Budget brand,lilwoodzeez,8543.449999999984,153
apparel,Affordable brand,tuffoni,553068.4400000172,3617
faucet,High-end brand,teka,16776.27000000001,101
kids,Affordable brand,forward,2103.130000000001,43
espadrilles,Budget brand,spur,6150.379999999948,362
sport,Affordable brand,glamvers,87931.19999999998,560
welding,Budget brand,kolner,35829.78999999968,953
meat_grinder,Affordable brand,bosch,5801778.80999972,31765
sport,Mid-range brand,head,550096.4500000029,1946
welding,Mid-range brand,fubag,2139071.5700000734,4469
drill,Mid-range brand,makita,7252507.609999115,30075
"",Budget brand,della,57.89,1
"",High-end brand,humminbird,716280.3300000001,969
"",Budget brand,crest,2711.8900000000044,325
juicer,Affordable brand,kitfort,317490.7800000003,2204
"",Budget brand,atmosphera,1586.7799999999993,59
smartphone,Affordable brand,meizu,3.1322680079976864E7,201703
electronics,Affordable brand,shivaki,3639714.7499998026,17431
environment,Budget brand,elvin,3424.6199999999985,44
furniture,Budget brand,sanita,273729.58000000136,3098
components,Budget brand,crown,4905.400000000005,249
chair,Affordable brand,heyner,334091.9000000006,1873
"",Affordable brand,impex,44698.3900000001,278
construction,Budget brand,parus,252.01,11
keds,Budget brand,tamaris,545404.0199999105,7375
cabinet,Affordable brand,akvarel,5978.730000000004,57
headphone,Budget brand,urbanears,15548.749999999987,175
computers,Mid-range brand,vectron,1474981.3600000434,3032
accessories,Budget brand,airline,62217.699999999495,1693
apparel,Budget brand,sterntaler,14418.059999999996,530
kids,Budget brand,zinc,2190.5999999999967,117
"",Budget brand,jarko,12876.470000000018,452
mouse,Budget brand,cougar,15134.959999999961,342
"",Affordable brand,domini,1791008.3999999384,2790
appliances,Affordable brand,atlantic,3572316.2499996247,16238
"",Budget brand,ecolight,6647.300000000025,445
diapers,Budget brand,molfix,113.58000000000003,18
accessories,Budget brand,tsv,9207.870000000008,133
"",Budget brand,mauboussin,10224.380000000001,147
tools,Budget brand,stermay,1189.319999999999,132
furniture,High-end brand,hotner,295033.43999999977,324
apparel,Budget brand,pablosky,688888.5799999969,10796
"",Budget brand,barbie,171791.22000000085,2025
appliances,Budget brand,ventura,10114.750000000044,320
refrigerators,High-end brand,cellarprivate,45787.210000000014,39
"",Budget brand,klx,454.29999999999956,59
"",Budget brand,rombica,356319.74000000645,7675
sport,Affordable brand,lamborghini,14155.640000000018,76
kids,Budget brand,melidadi,1151.649999999999,92
grill,Budget brand,redmond,1537906.2999999623,11416
tv,Affordable brand,panasonic,623394.8599999923,896
"",Budget brand,wahl,10870.22000000001,180
bath,Affordable brand,estap,85511.21999999999,530
video,High-end brand,acer,570903.6699999961,923
kids,Budget brand,restar,888.42,17
"",Affordable brand,fanline,274660.2800000002,1528
appliances,Affordable brand,bosch,1.5339665675002626E8,498504
"",Budget brand,bd,4012.9899999999966,44
bedroom,Budget brand,stolicatekstila,1612.0499999999993,66
appliances,Affordable brand,darina,1370265.099999943,8141
auto,Budget brand,cityup,63784.250000000226,940
toys,Budget brand,welly,1528.2999999999993,70
moccasins,Budget brand,destra,7591.159999999988,202
apparel,Budget brand,spur,169399.59000000486,5793
washer,Mid-range brand,electrolux,1.0581719730000716E7,11378
kitchen,Budget brand,deluxe,317004.2299999997,1606
"",Budget brand,roblox,51626.19999999993,1873
audio,High-end brand,electro-voice,3427055.3899999894,2665
components,Affordable brand,sinotex,121758.26999999973,979
"",Mid-range brand,lonex,6800.879999999991,99
toilet,Budget brand,santeri,319809.56000000756,5306
environment,High-end brand,bork,848788.0999999912,2182
"",High-end brand,baroque,270991.74999999924,431
construction,Budget brand,modern,3439.040000000009,154
mouse,Mid-range brand,e-blue,1684.79,119
"",Budget brand,bagdanoviceskijfarforyvyjzavod,14602.64999999998,221
"",Affordable brand,bts,3.889804609997262E7,100693
appliances,Mid-range brand,roborock,2387672.109999973,5059
"",Budget brand,dunya,8478.650000000014,513
power_supply,High-end brand,asus,9919.940000000002,20
apparel,Budget brand,crockid,2826.1799999999985,684
accessories,Budget brand,amen,60769.550000000185,1394
kids,Budget brand,pituso,768039.6899999947,7358
"",Budget brand,nikai,5950.0,340
"",Budget brand,estel,3354.1999999999844,702
"",Budget brand,energybodysystems,81.02999999999996,37
"",Budget brand,fox,1853.999999999997,200
"",Budget brand,aerocool,577374.979999988,12372
sofa,High-end brand,trevi,1599269.1999999771,816
massager,Budget brand,matrix,50751.7999999997,340
"",High-end brand,synology,327018.62000000017,552
"",Mid-range brand,htl,2522.5899999999997,7
"",Affordable brand,tundracomfort,1589.7699999999998,13
"",Budget brand,wellneo,1157.9800000000002,16
video,Mid-range brand,cinemood,137871.29999999952,339
iron,Budget brand,eurostek,2442.4500000000025,95
pillow,Affordable brand,ikea,25318.669999998856,3038
"",Mid-range brand,belux,85213.92000000009,232
"",Budget brand,naughtydog,13540.21999999983,788
appliances,Affordable brand,fresh,58844.260000000046,477
living_room,Mid-range brand,roca,38432.05000000004,190
"",Affordable brand,belletti,18882.990000000034,175
"",Budget brand,welcos,104.51999999999998,11
kitchen,Budget brand,centek,37877.169999999634,787
chair,Budget brand,baby,36.01,1
bag,Budget brand,fabretti,9286.919999999995,336
power_supply,Affordable brand,seasonic,19745.399999999987,138
fan,Mid-range brand,deton,47510.72000000002,102
"",Affordable brand,lava,14110.609999999999,104
furniture,Budget brand,karapuz,6013.670000000024,167
construction,Budget brand,neptun,6198.120000000011,306
headphone,Affordable brand,beyerdynamic,325401.3600000053,2406
tv,Mid-range brand,blaupunkt,3568593.7099998505,9995
kitchen,Affordable brand,ferre,26179.15000000004,204
audio,Budget brand,sven,412727.8100000206,13643
"",Budget brand,lorelli,32557.510000000508,854
oven,High-end brand,ardesia,52972.85999999993,109
"",Budget brand,tamiteks,385828.0599999893,7117
bed,Mid-range brand,value,53743.62000000016,137
refrigerators,High-end brand,ascoli,10494.86,14
living_room,Affordable brand,vasden,2882.99,15
video,Affordable brand,xiaomi,2.4087924269986086E7,51756
bedroom,Affordable brand,chicco,1084648.0500000038,4055
"",Budget brand,lirene,14025.649999999645,2618
camera,Budget brand,d-link,8409.499999999993,50
"",Budget brand,terleckikomiks,8.49,1
bag,Budget brand,luris,981.7399999999997,35
chair,Budget brand,siger,229945.69999999652,2575
"",Budget brand,gerat,2462634.060000152,43634
"",Budget brand,baby,437.2200000000001,18
furniture,Affordable brand,uomo,36392.32000000005,202
bicycle,Affordable brand,phoenix,2513046.4999998584,14716
"",Budget brand,gssolid,77.22,1
kids,Affordable brand,hq,18096.139999999992,459
bathroom,Budget brand,iddis,7681.290000000005,53
hair_cutter,Affordable brand,mrm-power,38121.88999999996,196
"",Budget brand,alinex,1545.4699999999984,299
hood,High-end brand,kuppersbusch,69275.65000000001,43
ironing_board,Budget brand,attribute,14168.879999999977,198
components,Budget brand,voda,6456.800000000005,94
"",Budget brand,kite,10478.82,118
auto,Budget brand,centurion,1201111.2500000475,13872
cooler,Budget brand,ecocool,644067.9200000389,6595
cabinet,Mid-range brand,komfort-s,11856.849999999991,149
tools,High-end brand,firman,2157174.190000019,2972
furniture,Affordable brand,incanto,5238810.620001707,31267
bath,High-end brand,sharking,186345.51999999996,349
air_heater,Budget brand,oasis,1878133.370000588,61693
kids,Budget brand,grow-with-me,317931.990000014,8851
kids,High-end brand,mima,1765576.5100000019,1697
"",Budget brand,enkor,99.3,5
apparel,Budget brand,dirkje,416.51000000000005,17
saw,Affordable brand,carver,165291.5000000013,1911
"",Affordable brand,childhome,131071.78000000099,666
kids,Budget brand,mioshi,107.05999999999996,53
audio,Affordable brand,alpine,1178649.6799999808,10567
"",Budget brand,crockid,81120.99000000587,11428
kitchen,Budget brand,polaris,5920836.259999412,107586
peripherals,Mid-range brand,samsung,1.4076111800000658E7,62883
"",Budget brand,poopsie,693391.3900000636,7317
bicycle,Budget brand,lorelli-bertoni,129.72,4
bed,Budget brand,mebelcon,706.03,11
ironing_board,Affordable brand,tefal,93010.93999999898,723
construction,Budget brand,wester,51.42,2
acoustic,Budget brand,cvgaudio,4410.499999999997,97
electronics,Budget brand,caravanmusic,88288.1999999979,980
headphone,Affordable brand,gamdias,719.6099999999999,25
compressor,Budget brand,autovirazh,2377.720000000001,52
"",Budget brand,x-game,837106.3600000421,12538
living_room,Budget brand,aerocool,4247.099999999999,5
"",Budget brand,ogiz,1243.2700000000002,117
"",Budget brand,decora,48.9,2
furniture,Budget brand,kupu-kupu,702.9399999999998,27
kettle,Affordable brand,gorenje,167278.02000000005,3701
bed,Affordable brand,olmeko,551464.600000008,3373
tablet,Budget brand,elenberg,49144.21999999987,395
bathroom,Affordable brand,creavit,1354.5900000000001,10
"",Affordable brand,nzxt,194153.240000002,1260
sandals,Budget brand,pablosky,17885.339999999956,465
apparel,Budget brand,gaissina,2513.460000000006,163
kitchen,Affordable brand,jetem,481.08000000000004,3
table,Affordable brand,fengnix,195760.4299999965,1289
"",Budget brand,melidadi,529.2800000000002,46
kitchen,High-end brand,skyworth,5179144.289999194,8382
carriage,Affordable brand,bair,170338.36000000002,1359
computers,Affordable brand,sinotex,121758.26999999973,979
"",Budget brand,galacticos,1561.790000000003,339
furniture,Budget brand,maja,814.3799999999999,14
bicycle,High-end brand,greenbike,1064241.5200000152,919
"",Affordable brand,cowon,95902.16999999942,577
appliances,Budget brand,haeger,4900.420000000016,238
appliances,Mid-range brand,stihl,490035.7300000014,1810
sport,Mid-range brand,startline,193197.1700000004,671
"",Affordable brand,blanco,246261.91000000146,1220
audio,High-end brand,blam,2102156.46000001,2139
"",Affordable brand,nasomatto,806131.8200000147,4833
kids,High-end brand,dsland,1440091.8700000488,2505
power_supply,Budget brand,aerocool,519344.81000000815,11920
kids,Budget brand,shopkins,677.7500000000005,84
camera,Budget brand,genius,12819.189999999944,313
"",Budget brand,devar,279.13,35
"",Affordable brand,samonite,2702.8399999999997,14
"",Affordable brand,dds,239382.23000000432,1018
videocards,Affordable brand,afox,184237.79999999676,1431
apparel,Budget brand,eltempo,611713.290000032,7619
cartrige,Budget brand,superfine,291.1900000000001,25
"",Affordable brand,roingto,117393.01000000034,521
kids,Affordable brand,parklon,32299.480000000014,217
"",Budget brand,leicos-leiya,49.440000000000005,6
"",Affordable brand,oleo-mac,2262.3700000000003,11
"",Budget brand,rapoo,1536.3600000000004,60
"",High-end brand,kelet,12961.75,139
sport,Affordable brand,nordica,179.93,1
auto,Budget brand,swat,1443276.0699998864,17935
accessories,Budget brand,matrix,6445.250000000001,175
shoes,Budget brand,tesoro,109308.12999999826,1935
country_yard,Mid-range brand,greenworks,2032.99,10
kids,Budget brand,yoyofactory,100.17000000000002,9
sofa,High-end brand,kia,8179.15,5
"",Budget brand,mcfr,1255.149999999998,65
kids,Budget brand,steppuzzle,126782.25999999659,3540
dress,Budget brand,vilatte,26767.17999999992,648
electronics,High-end brand,neumann,401413.3700000007,368
appliances,Affordable brand,xing,654200.7899999851,3430
country_yard,Mid-range brand,al-ko,41647.41999999997,70
audio,High-end brand,liberty,47440.17000000003,71
"",Affordable brand,riello,1357.1000000000001,10
pump,Mid-range brand,mateus,2528.0600000000004,30
cartrige,Mid-range brand,kyocera,120.92,2
"",Budget brand,teens,1494.2499999999998,25
"",Budget brand,klever,8985.62000000002,320
"",Affordable brand,unyjatlet,18379.50000000002,150
"",Budget brand,genius,5531.650000000009,185
desktop,Affordable brand,halmar,3448.86,29
country_yard,Affordable brand,carver,57842.960000000145,175
construction,Mid-range brand,fubag,4170947.4400000465,7975
electronics,Affordable brand,jacqueslemans,343344.30999999784,2281
sport,Budget brand,line,38633.80999999995,91
table,Affordable brand,satura,26426.989999999954,279
"",High-end brand,nux,181306.60999999943,250
tablet,Budget brand,prestigio,1842792.6299996425,24234
blender,Budget brand,willmark,5589.180000000007,229
"",Budget brand,magformers,19379.969999999972,216
"",Affordable brand,flama,4065810.999999909,26642
kids,Budget brand,dickietoys,4433.7699999999995,45
mouse,Budget brand,defender,80165.57000000666,12165
components,High-end brand,evga,367962.40000000084,498
electronics,Affordable brand,pioneer,3518332.879999864,43112
"",Budget brand,nurpress,19.500000000000004,15
shirt,Budget brand,vilatte,7177.279999999953,261
auto,Budget brand,intro,25095.90000000001,129
universal,Mid-range brand,lifedeco,216282.43999999983,519
sport,Affordable brand,scool,41301.92000000001,298
appliances,Affordable brand,janome,4.43765178299946E7,174194
"",Budget brand,sibin,1007.3899999999999,13
"",Budget brand,bmw,335151.0100000229,4436
hood,Affordable brand,maunfeld,650351.6200000015,4061
"",Affordable brand,midzumi,271.94,2
auto,Mid-range brand,t-max,1965136.5400000038,4034
auto,Budget brand,jvc,3313374.559998361,33123
appliances,Affordable brand,mbs,408836.67000000254,3587
"",Mid-range brand,advan,213366.19999999952,614
computers,Budget brand,air-cool,2446.009999999995,196
"",Budget brand,crome,1364.290000000005,244
moccasins,Budget brand,spur,54267.23999999892,1927
bag,Budget brand,soyntec,2033.1999999999862,532
"",Budget brand,polimerbyt,89.67,7
"",Affordable brand,elleci,4208.400000000001,14
"",Budget brand,kuttenkeuler,36008.80999999955,1241
"",High-end brand,dji,2.743221057999966E7,27591
generator,Affordable brand,stalker,613977.2099999939,2244
scales,Affordable brand,xiaomi,608022.8999999954,18008
acoustic,High-end brand,liberty,47440.17000000003,71
bag,Budget brand,salmo,24164.71999999999,1754
furniture,Mid-range brand,fly,2673.75,155
"",Budget brand,tontarelli,5984.859999999961,799
videocards,Affordable brand,sinotex,121758.26999999973,979
electronics,Affordable brand,cover,2285757.6900000814,7349
appliances,Affordable brand,oster,101684.76000000072,795
kids,Budget brand,glimmies,222.9399999999999,42
construction,Affordable brand,philips,2358770.8100000336,17710
"",Budget brand,art-visage,6531.129999999929,1525
environment,Affordable brand,optima,9244.249999999753,1004
appliances,High-end brand,bernina,8481627.970000312,12629
"",Affordable brand,daiwa,474822.8099999987,1794
air_heater,Affordable brand,xiaomi,77724.26999999929,1108
music_tools,Affordable brand,casio,1647876.7800000403,7545
"",Budget brand,morakniv,136.7,7
memory,Affordable brand,ballistix,25307.98999999999,250
video,High-end brand,viewsonic,1986297.2799999807,3609
furniture,Budget brand,pituso,571817.9299999903,4810
"",Budget brand,exclusive,11428.55999999994,222
keyboard,Budget brand,rapoo,89156.42000000145,3128
components,Budget brand,damixa,3076.97,27
vacuum,Affordable brand,kitfort,705429.4899999662,8617
computers,Budget brand,gembird,16965.810000000085,1539
"",Budget brand,megasaurs,222.29999999999995,9
camera,High-end brand,canon,7882837.689999953,9939
"",Mid-range brand,sharp,27232.27000000004,65
headphone,Budget brand,acqua,692.6400000000007,234
air_conditioner,Mid-range brand,lg,4225635.890000098,6338
"",Budget brand,ortega,284322.7599999975,2888
microphone,Mid-range brand,soundking,18649.239999999998,170
"",Budget brand,domenik,53427.82999999968,539
personal,Budget brand,zelmer,4393.729999999991,144
computers,Budget brand,airmax,282.63,11
components,Budget brand,decoroom,373709.46000001096,12913
kitchen,High-end brand,micuna,102791.31000000003,181
"",Affordable brand,aquanet,1807.7799999999997,14
bag,Budget brand,tsv,9207.870000000008,133
tools,Budget brand,stanley,754103.749999986,4089
cartrige,Budget brand,nvprint,275.3500000000001,16
apparel,Affordable brand,ride,213937.2700000007,1121
keds,Affordable brand,rovigo,7089.119999999997,54
power_supply,Budget brand,raidmax,29009.209999999985,437
"",Budget brand,serebroff,56349.68000000012,1081
construction,High-end brand,jacobdelafon,85420.04999999996,111
electronics,Budget brand,acme,475841.470000003,7015
generator,Budget brand,vitek,403173.0899999598,6480
ironing_board,Mid-range brand,delonghi,425303.2799999877,1224
tonometer,Budget brand,gamma,41140.62000000001,853
kids,Budget brand,imctoys,2201.3900000000003,29
kitchen,Mid-range brand,stokke,65987.9500000002,243
electronics,Budget brand,ipipoo,5360.600000000021,245
apparel,Affordable brand,ersport,74751.23999999833,2091
"",Budget brand,machineboy,1729.6100000000033,194
skates,Affordable brand,cityrover,36422.95999999992,151
"",Affordable brand,pastel,157.28,1
music_tools,Budget brand,tesler,4290.460000000001,56
keds,Budget brand,fassen,1713642.990000927,36163
acoustic,Budget brand,denn,166929.57999999824,4138
toys,Budget brand,rubiks,7434.840000000007,439
"",Affordable brand,fujifilm,1896910.1400000588,13764
electronics,Affordable brand,avis,1180.5399999999993,67
clocks,Affordable brand,pebble,154.42,1
accessories,Budget brand,rieker,231040.26000000368,3861
kids,Budget brand,rastar,567834.9900000015,14744
furniture,Affordable brand,skandika,27496.339999999942,109
accessories,Budget brand,namazu,4174.06000000001,215
"",Affordable brand,baltekstil,3708063.1399994567,27868
ballet_shoes,Affordable brand,greyder,8074.63999999997,209
sock,Mid-range brand,quinny,21519.299999999996,110
"",Budget brand,majescogames,3128.1599999999976,76
tools,Affordable brand,laston,289775.4100000013,2094
environment,High-end brand,kelet,450.46,1
drill,Affordable brand,bosch,1.226430342000088E7,82825
computers,Budget brand,wintek,3845.3000000000034,270
kitchen,Budget brand,teknum,351097.68999999523,4574
"",Budget brand,artspace,2424.78,34
generator,Affordable brand,karcher,6383582.860000433,24875
construction,Budget brand,kolner,359148.27999999904,7082
refrigerators,Affordable brand,ava,9664.48000000001,104
"",High-end brand,husqvarna,662567.720000002,501
"",Budget brand,magnitoj,790.5,25
audio,High-end brand,lenovo,54295.519999999895,593
glove,Budget brand,rdx,8865.489999999987,120
parktronic,Affordable brand,pioneer,46381.88000000052,974
"",Budget brand,izdatelskijdommeserakova,59.45,5
electronics,Budget brand,urbanears,15548.749999999987,175
components,Budget brand,noctua,4103.950000000005,77
apparel,Mid-range brand,larktale,1192.8,7
blender,Budget brand,maxima,1475.7499999999995,70
electronics,High-end brand,canton,43982.18999999997,63
smartphone,High-end brand,apple,4.396549881900558E9,4658728
grill,Budget brand,vitek,139772.48000000243,2159
compressor,Budget brand,alca,149267.8500000007,3256
videoregister,Affordable brand,subini,563616.3599999924,5151
"",Budget brand,poppuri,84.00000000000001,10
tools,Affordable brand,bosch,1.684845924000244E7,102714
bedroom,Affordable brand,askona,762921.7800000135,4587
"",Budget brand,ivaru,20657.219999999987,230
construction,Budget brand,deluxe,15814.930000000099,641
"",Affordable brand,blackbox,358495.37000000663,2735
accessories,Budget brand,jrc,2120.9,60
tonometer,Budget brand,csmedica,15441.559999999998,508
blender,Affordable brand,arnica,50753.83000000002,1178
personal,Budget brand,omron,178142.29999999964,3020
drill,High-end brand,hitachi,401027.89000000164,1723
videocards,Mid-range brand,hp,273110.6800000001,300
"",Budget brand,akvalinia,2007.7499999999995,32
keds,Budget brand,marko,937.0200000000004,14
appliances,Budget brand,galanz,274797.2800000005,4204
"",Budget brand,amet,2358.6600000000008,38
air_heater,Budget brand,smile,4275.160000000002,250
country_yard,Affordable brand,interlink,114.2,1
tv,Budget brand,jvc,601569.3200000118,3267
sport,High-end brand,zpao,4895.88,6
"",Budget brand,ergolux,1980.419999999995,383
hair_cutter,Budget brand,imetec,2878.409999999999,102
auto,Affordable brand,tomahawk,1442095.0200004103,14165
"",Budget brand,goldenrose,330.46999999999963,106
electronics,Mid-range brand,olympus,43839.680000000124,428
dishwasher,Affordable brand,dauscher,1775240.230000063,6354
"",Budget brand,aolais,27303.35999999951,816
"",Budget brand,bwell,73279.21999999932,1294
kids,Budget brand,glory,8338.939999999982,117
coffee_grinder,Budget brand,kambrook,1296.0,72
apparel,Budget brand,fischer,2513.05,7
sport,High-end brand,kettler,691137.899999996,525
kids,Budget brand,scruff-a-luvs,9654.220000000054,346
auto,Budget brand,autoprofi,98053.60000000024,1852
sock,Mid-range brand,bumbleride,25273.45999999988,271
air_conditioner,Affordable brand,shivaki,23109.029999999977,92
subwoofer,Budget brand,alphard,1313036.0700000674,16565
tv,Affordable brand,arg,5241994.000000112,18815
"",Budget brand,livebook,275.7,27
"",Budget brand,marching,2270.5199999999986,63
subwoofer,Mid-range brand,sony,233600.25000000844,4740
glove,Affordable brand,scoyco,3951.059999999996,81
iron,Budget brand,greentek,7333.199999999996,393
"",Budget brand,naturepan,261.08,5
"",Mid-range brand,imattress,11377.349999999999,27
toster,Budget brand,natrol,7018.399999999992,580
"",Affordable brand,konlega,228642.00999999905,323
furniture,Budget brand,barneo,559235.9799999865,8635
headphone,High-end brand,proel,707.9,10
construction,Budget brand,remer,1286.2200000000003,22
"",Budget brand,bandai,3349.0599999999945,134
"",Affordable brand,roxy,5277.460000000036,589
bicycle,Budget brand,mars,45924.66000000007,405
juicer,Affordable brand,moulinex,404306.06000000983,3310
audio,Affordable brand,rockdale,119893.99000000059,1109
appliances,Mid-range brand,haier,5.044154609000407E7,117532
"",Budget brand,christina,87464.45000000013,2838
iron,Budget brand,first,5277.669999999994,223
"",Budget brand,prajm-evroznak,98.6,10
appliances,Budget brand,demark,319.19000000000005,11
"",Budget brand,d-clinic,27097.40000000026,847
player,Mid-range brand,kaier,64686.330000000125,171
meat_grinder,Budget brand,saturn,109622.72000000147,2723
"",Budget brand,noopies,1801.8999999999996,40
electronics,Budget brand,kehan,10617.499999999998,125
hood,Mid-range brand,fagor,4216.759999999999,11
microphone,High-end brand,proel,7489.480000000001,79
sewing_machine,High-end brand,juki,369903.75999999937,563
kitchen,Budget brand,energy,1710.2800000000004,46
"",Budget brand,triumph,4340.309999999998,223
apparel,Affordable brand,everlast,36124.10000000004,284
power_supply,Affordable brand,huntkey,72146.45999999969,1578
shoes,Budget brand,glam-forever,1468.8100000000015,61
bedroom,Budget brand,madamecoco,25.74,1
accessories,Budget brand,stayer,34817.6999999999,2280
bicycle,High-end brand,masi,128900.71999999952,221
fan,Budget brand,rovus,7412.399999999995,36
"",Budget brand,merry,27223.989999999943,880
environment,Affordable brand,forza,19514.529999999973,255
"",Budget brand,rosmen,2213.380000000001,218
printer,Mid-range brand,kyocera,77985.89,193
wallet,Budget brand,muqajankz,132227.38000000484,5869
"",Affordable brand,fiio,122467.31000000163,783
smartphone,High-end brand,google,1.3525752119998964E7,18760
"",Budget brand,adile,214312.45999998867,2787
sport,Affordable brand,domyos,1638079.090000043,5373
kitchen,Affordable brand,artel,1.0275019100002887E7,131349
auto,Affordable brand,inspector,903370.380000012,4622
"",Budget brand,ecolab,5819.889999999996,1351
"",Budget brand,noryalli,63828.020000000346,2071
audio,Budget brand,ovation,100868.29000000001,174
blender,Affordable brand,panasonic,546319.0500000182,9773
electronics,Affordable brand,fame,115.83,1
pump,Mid-range brand,kronwerk,213.06000000000003,6
furniture,High-end brand,senspa,213466.28,108
construction,High-end brand,livnynasos,2009.48,2
kids,Budget brand,ortopazl,9067.689999999993,310
kettle,Budget brand,tramontina,5276.399999999999,120
"",Budget brand,brain,339.0300000000001,9
tools,Mid-range brand,mateus,154554.9599999993,523
videoregister,Affordable brand,intego,629812.3899999888,5078
skirt,Budget brand,conceptclub,227388.77999999377,7624
auto,Affordable brand,heyner,111012.95999999835,1633
air_heater,Budget brand,galaxy,28715.51999999998,609
"",Budget brand,delune,108.09,3
kitchen,Budget brand,swissline,7981.729999999987,208
bicycle,High-end brand,tailg,3397.62,6
"",Budget brand,achilles,149010.149999999,2478
"",Budget brand,rockstargames,112130.69000000163,2339
"",Affordable brand,crescina,71383.41000000002,356
kids,Affordable brand,parrot,133029.20000000167,710
sport,Affordable brand,stiga,27780.680000000066,502
hair_cutter,Budget brand,galaxy,24081.579999999587,2077
"",Affordable brand,matrol,2448264.149999951,21878
accessories,Affordable brand,samsonite,70431.06000000011,368
computers,Budget brand,konoos,3634.0699999999974,90
massager,Budget brand,vitek,127297.18999999727,2762
grill,Budget brand,dam,21173.879999999954,277
keyboard,Budget brand,harper,4183.059999999997,138
video,Budget brand,jvc,601569.3200000118,3267
glove,Budget brand,fabretti,74126.1899999993,1951
"",Affordable brand,gerbor,70977.06999999915,615
accessories,Budget brand,fujida,236140.39999999994,2444
"",Budget brand,gs,4727.180000000007,183
wallet,Budget brand,carpisa,216.02000000000004,7
audio,Budget brand,manhattan,2147.6799999999994,171
air_heater,Budget brand,timberk,580727.8799999958,9088
"",High-end brand,kuppersberg,170.05,1
furniture,Budget brand,illumico,4241.56,43
vacuum,High-end brand,bork,738016.1599999934,1553
appliances,Budget brand,kelli,6879.160000000002,117
"",Affordable brand,ogreen,27215.840000000022,143
hammok,Budget brand,prc,18.02,1
videoregister,Affordable brand,avis,197979.34000000142,1350
appliances,Budget brand,household,15012.54000000006,243
sport,High-end brand,shua,1081450.4799999958,562
kids,High-end brand,e-twow,420584.1900000022,688
kids,Budget brand,tmnt,9026.369999999999,101
electronics,Mid-range brand,balmain,599301.359999989,1548
"",Budget brand,triangle,1.0229309489998344E7,197979
kids,High-end brand,bugaboo,557971.5399999964,733
headphone,Affordable brand,edifier,7000.039999999984,595
step_ins,Affordable brand,nike,24242.399999999754,819
kids,Budget brand,ty,9182.370000000163,1501
apparel,Affordable brand,omero,415718.01999999565,3626
"",Mid-range brand,fissler,128459.21000000018,361
shoes,High-end brand,sergiorossi,67214.22,66
"",High-end brand,cronos,41254.8,33
furniture,Budget brand,stilvasejspalni,5338.469999999996,165
painting,Budget brand,eco,9499.67000000001,761
bicycle,High-end brand,merida,30183.400000000023,52
accessories,Budget brand,miracase,12799.099999999882,557
"",Budget brand,welly,315454.16000008694,47470
massager,Budget brand,hada,5265.66000000001,186
appliances,Affordable brand,hyundai,962771.2900000444,9515
shoes,Affordable brand,cover,1615439.5199998976,12351
tools,Mid-range brand,hp,7491.220000000005,158
electronics,High-end brand,asus,1333729.6900000398,6433
tools,Affordable brand,hilti,92998.60000000011,344
hood,High-end brand,kaiser,284745.27999999915,788
sport,Affordable brand,fenix,159.57,1
electronics,Affordable brand,aria,229339.31999999715,1495
clocks,Affordable brand,versace,1.5801162180000614E7,11923
"",Budget brand,adata,234615.6599999897,3882
hob,High-end brand,smalvic,15465.110000000002,47
glove,Budget brand,leone,20725.860000000008,271
notebook,High-end brand,apple,2.87483656579922E8,169262
accessories,Budget brand,canyon,13341.489999999976,289
computers,Mid-range brand,hp,2.512718785899913E8,473726
electronics,Affordable brand,huawei,3.708341096903403E8,1380768
tshirt,Budget brand,crockid,1609.4799999999968,388
"",High-end brand,liebert,16250.0,30
cabinet,Mid-range brand,mojdodyr,10386.580000000002,77
scales,Affordable brand,bosch,11100.410000000034,290
"",Affordable brand,qiangchi,256649.0900000027,1755
telephone,Affordable brand,panasonic,1353356.0899998,30067
appliances,High-end brand,skyworth,5179144.289999194,8382
"",Affordable brand,moulinex,3940420.0199997,23396
desktop,Affordable brand,ikea,1173.27,19
tools,Affordable brand,aiken,40398.35000000012,218
bag,Affordable brand,gross,31685.779999999795,843
refrigerators,High-end brand,whirlpool,2543292.1999999452,3285
cooler,Budget brand,titan,247.02000000000015,40
"",Budget brand,orjade,617.7600000000001,24
"",Budget brand,carmex,529.3000000000015,158
"",Budget brand,meizer,2029.2299999999966,592
electronics,Affordable brand,behringer,766080.6499999851,2993
